[Co].[O-]C(=O)c1ccncc1,1.6450184969
Cl[Mn][Mn]Cl.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],8.4242319463
Cl[Co][Co]Cl.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],8.341119513099999
[O]S(c1ccc(cc1)C1=C2C=CC(=C(c3ccc(cc3)S([O])([O])[O])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)S([O])([O])[O])[N]4)c1ccc(cc1)S([O])([O])[O])C=C3)[N]2)([O])[O].[Tb],1.8359012974
[Cu].n1ccc(cc1)c1cc(c2ccncc2)c(cc1c1ccncc1)c1ccncc1,17.698172036
[La].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncnc(c1)C(=O)[O-],2.5015883151
[In].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(s1)C(=O)[O-],12.778656885699998
[Ce].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncnc(c1)C(=O)[O-],2.4305415118
[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncnc(c1)C(=O)[O-].[Pr],2.3801337315
[Nd].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncnc(c1)C(=O)[O-],2.3505087583
[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncnc(c1)C(=O)[O-].[Sm],2.2285429246
[Eu].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncnc(c1)C(=O)[O-],2.1626109472
[Gd].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncnc(c1)C(=O)[O-],2.1145325618
[Co].[O-]C(=O)C1=NC=N[C]1C(=O)[O-].n1ccc(cc1)c1ccncc1,2.5456855026
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][OH]1[Zn][OH]([Zn]1)[Zn],7.2854048733
C(Cn1nncn1)Cn1nncn1.C1=N[N]N([N]1)CCCn1nncn1.[Zn],6.4941404245
[Cu][Cu].[O-]C(=O)CCCC(=O)[O-].n1ccc(cc1)CCc1ccncc1,3.4597198276
C(Cc1ccncc1)Cc1ccncc1.[Cu][Cu].[O-]C(=O)CCCC(=O)[O-],4.189002273
[La].[O-]C(=O)c1cc(cc(c1)c1nnn(c1)c1cc(cc(c1)C(=O)O)C(=O)[O-])C(=O)[O-],2.0356465868
[Er].[O-]C(=O)c1cc(cc(c1)n1nnc(c1)c1cc(cc(c1)C(=O)O)C(=O)[O-])C(=O)[O-],1.6170121658
[Co].[O-]C=O,2.2037799078
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])[Zn],7.8153665695
OC1C(O)C(OC1n1ccc(nc1=O)N)COP(=O)([O])[O].OC1C(O)[C](OC1n1ccc(nc1=O)N)COP(=O)([O])[O].[Cd],0.6053253242000001
[Cu][Cu].[O-]C(=O)C1=CC2=c3cc(ccc3=N[C]2C=C1)C(=O)[O-].[O-]C(=O)C1=CC=C2C(=c3cc(ccc3=N2)C(=O)[O-])[CH]1,25.2832002985
[O-]C(=O)C1=CC2=c3cc(ccc3=N[C]2C=C1)C(=O)[O-].[O-]C(=O)C1=CC=C2C(=c3cc(ccc3=N2)C(=O)[O-])[CH]1.[Zn][Zn],25.7590474229
[Co][Co].[O-]C(=O)C1=CC2=c3cc(ccc3=N[C]2C=C1)C(=O)[O-].[O-]C(=O)C1=CC=C2C(=c3cc(ccc3=N2)C(=O)[O-])[CH]1.[O-]C(=O)C1=C[CH]C2=Nc3c(C2=C1)cc(cc3)C(=O)[O-].[O-]C(=O)C1=C[C]2C(=Nc3c2cc(cc3)C(=O)[O-])C=C1,25.8009350045
[O-]C(=O)c1ccc(cc1)P(=O)(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O-]C=O.[Tb],6.6783827701
[O-][C]=O.[Yb],2.7438447324
Br[Cd]Br.O=C(N1CCN(CCN(CCN(CC1)C(=O)Nc1ccncc1)C(=O)Nc1ccncc1)C(=O)Nc1ccncc1)Nc1ccncc1,5.6207419525
I[Cd]I.O=C(N1CCN(CCN(CCN(CC1)C(=O)Nc1ccncc1)C(=O)Nc1ccncc1)C(=O)Nc1ccncc1)Nc1ccncc1,5.2096420398
[Mn].[O-]C(=O)c1ccc(c(c1)N)C(=O)[O-].c1ncn(c1)c1ccc(cc1)c1ccc(cc1)n1cncc1,0.3809335302
[O-]C(=O)c1ccc(c(c1)N)C(=O)[O-].[Zn].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1,5.949958119500001
[Cd].[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-],10.3044810958
[Cu][Cu].[O-]C(=O)c1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],17.9751608151
C1CN2CCN1CC2.[Cd].[Na].[O-]C(=O)c1ccc(c(c1)S([O])([O])[O])C(=O)[O-],2.2738304354
C(Cc1ccncc1)Cc1ccncc1.[Cu].[O-]C(=O)C1=N[N]N=N1,1.793071189
C(Cc1ccncc1)Cc1ccncc1.[Cu].[O-]C(=O)C1=NN=N[N]1,1.7935700038999998
[Cu][Cu].[Cu][O]([Cu])[Cu].[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)C1=NN=N[N]1)C(=O)[O-],17.9622129159
[Cu][Cu].[O-]C(=O)c1cc(OCc2cc(COc3cc(cc(c3)C(=O)[O-])C(=O)[O-])cc(c2)COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],15.8407484577
[O-]C(=O)c1cc(OCc2cc(COc3cc(cc(c3)C(=O)[O-])C(=O)[O-])cc(c2)COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn][Zn],16.449105518699998
[Co][Co].[Co][Co]1OO1.[O-]C(=O)c1cc(OCc2cc(COc3cc(cc(c3)C(=O)[O-])C(=O)[O-])cc(c2)COc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],15.8330976715
[O-]C(=O)c1cc(N=Nc2ccc(cc2)OCc2cc(COc3ccc(cc3)N=Nc3cc(cc(c3)C(=O)[O-])C(=O)[O-])cc(c2)COc2ccc(cc2)N=Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[Zn][Zn],23.5828723076
[Cu][Cu].[O-]C(=O)c1ccc(cc1)c1cc(C#Cc2ccc(cc2)N(c2ccc(cc2)C#Cc2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C#Cc2cc(cc(c2)c2ccc(cc2)C(=O)[O-])c2ccc(cc2)C(=O)[O-])cc(c1)c1ccc(cc1)C(=O)[O-],28.7858251626
O=C(c1ccc(cc1)C1=NN=N[N]1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].O=C(c1ccc(cc1)C1=N[N]N=N1)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu][Cu].[Cu][O]([Cu])[Cu],18.9353087493
[Co].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],4.8415392512
[Co].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-][n+]1ccc(cc1)c1cc[n+](cc1)[O-],4.0672689879
[Gd].[O-]C(=O)c1ccc(cc1)C(=O)[O-],2.6575156756
[Gd].[O-]C(=O)c1ccc(cc1)C(=O)[O-],2.5212071322
[Co].[O]C=C(c1ccncc1)C=O,5.6050678007000005
[Ni].[O].[V].n1ccc(cc1)c1ccncc1,4.1665687345
[La].[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-],3.8793926377
[Eu].[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-],3.6779930289
[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-].[Tb],3.644507692
[O-]C(=O)c1cccc(c1)OCc1c(COc2cccc(c2)C(=O)[O-])c(COc2cccc(c2)C(=O)[O-])c(c(c1COc1cccc(c1)C(=O)[O-])COc1cccc(c1)C(=O)[O-])COc1cccc(c1)C(=O)[O-].[Zn],12.1140149176
[Ni].[O-]C(=O)c1cccc(c1)OCc1c(COc2cccc(c2)C(=O)[O-])c(COc2cccc(c2)C(=O)[O-])c(c(c1COc1cccc(c1)C(=O)[O-])COc1cccc(c1)C(=O)[O-])COc1cccc(c1)C(=O)[O-],17.9304986882
[La].[O-]C(=O)C(=O)[O-].[O-]C(=O)C=CC(=O)[O-],3.2233712579
[O-]C(=O)c1ccc(cc1)C#Cc1ccc(cc1)C(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,6.966805854
Brc1cc(ccc1C#Cc1ccc(cc1Br)C(=O)[O-])C(=O)[O-].C1=C[C](C=C[N]1)c1ccncc1.[Zn][Zn].n1ccc(cc1)c1ccncc1,4.315028313
C1=C[N]C=N1.C1=N[CH]C=N1.[Co],5.1571265328
C1=C[N]C=N1.C1=N[CH]C=N1.[Co],5.1307482134
[N]1C=NN=C1.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],1.9595567922
[Eu].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],7.809706996699999
[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Sm],8.0822724131
[La].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],8.1836944089
