[Co].[O-]C(=O)c1ccncc1,-3.069876046063075
Cl[Mn][Mn]Cl.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],-4.353803176633964
Cl[Co][Co]Cl.[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],-4.388713329587092
[O]S(c1ccc(cc1)C1=C2C=CC(=C(c3ccc(cc3)S([O])([O])[O])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)S([O])([O])[O])[N]4)c1ccc(cc1)S([O])([O])[O])C=C3)[N]2)([O])[O].[Tb],-3.7280933702806585
[Cu].n1ccc(cc1)c1cc(c2ccncc2)c(cc1c1ccncc1)c1ccncc1,-4.611687388996153
[La].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncnc(c1)C(=O)[O-],-2.858048804137247
[In].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(s1)C(=O)[O-],-3.7972338669421095
[Ce].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncnc(c1)C(=O)[O-],-1.3342061349255447
[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncnc(c1)C(=O)[O-].[Pr],-1.6205965730278182
[Nd].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncnc(c1)C(=O)[O-],-1.1176809894482511
[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncnc(c1)C(=O)[O-].[Sm],-2.512905480577274
[Eu].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncnc(c1)C(=O)[O-],-2.7463204129574086
[Gd].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1ncnc(c1)C(=O)[O-],-3.731323761389159
[Co].[O-]C(=O)C1=NC=N[C]1C(=O)[O-].n1ccc(cc1)c1ccncc1,-4.122955938249702
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][OH]1[Zn][OH]([Zn]1)[Zn],-2.2966071550247977
C(Cn1nncn1)Cn1nncn1.C1=N[N]N([N]1)CCCn1nncn1.[Zn],-4.0828554146357225
[Cu][Cu].[O-]C(=O)CCCC(=O)[O-].n1ccc(cc1)CCc1ccncc1,-4.531692555606486
C(Cc1ccncc1)Cc1ccncc1.[Cu][Cu].[O-]C(=O)CCCC(=O)[O-],-4.607148345898332
[La].[O-]C(=O)c1cc(cc(c1)c1nnn(c1)c1cc(cc(c1)C(=O)O)C(=O)[O-])C(=O)[O-],-1.5098405828891606
[Er].[O-]C(=O)c1cc(cc(c1)n1nnc(c1)c1cc(cc(c1)C(=O)O)C(=O)[O-])C(=O)[O-],-3.1628416504440566
[Co].[O-]C=O,-4.770082776033783
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])[Zn],-3.961606381897776
OC1C(O)C(OC1n1ccc(nc1=O)N)COP(=O)([O])[O].OC1C(O)[C](OC1n1ccc(nc1=O)N)COP(=O)([O])[O].[Cd],-5.04402137462374
[Cu][Cu].[O-]C(=O)C1=CC2=c3cc(ccc3=N[C]2C=C1)C(=O)[O-].[O-]C(=O)C1=CC=C2C(=c3cc(ccc3=N2)C(=O)[O-])[CH]1,-4.7553469009017375
